delivery_id,drone_id,source,destination,distance_km,start_time,end_time,status
DEL00237,D063,Warehouse-East,Zone-26,29.23,2025-11-11 04:33:00,2025-11-11 05:17:04,SUCCESS
DEL00238,D034,Warehouse-East,Zone-29,46.61,2025-12-06 02:05:38,2025-12-06 02:54:48,SUCCESS
DEL00239,D077,Warehouse-East,Zone-18,24.77,2026-02-14 03:45:11,2026-02-14 04:16:08,SUCCESS
DEL00240,D002,Warehouse-South,Zone-03,60.32,2026-01-09 07:39:26,2026-01-09 08:25:22,SUCCESS
DEL00241,D031,Hub-Central,Zone-16,46.61,2026-02-17 19:47:28,2026-02-17 20:17:30,SUCCESS
DEL00242,D072,Warehouse-South,Zone-23,44.43,2026-02-25 05:18:12,2026-02-25 05:54:17,FAILED
DEL00243,D061,Hub-Central,Zone-15,49.15,2026-02-03 10:07:32,2026-02-03 11:16:45,SUCCESS
DEL00244,D003,Warehouse-East,Zone-08,40.73,2025-10-19 01:39:36,2025-10-19 02:19:11,SUCCESS
DEL00245,D052,Warehouse-South,Zone-10,18.01,2026-02-12 07:57:42,2026-02-12 08:23:37,SUCCESS
DEL00246,D085,Warehouse-East,Zone-16,15.9,2026-01-21 22:14:43,2026-01-21 22:32:51,SUCCESS
DEL00247,D071,Warehouse-East,Zone-14,17.79,2026-01-12 02:16:31,2026-01-12 02:35:30,SUCCESS
DEL00248,D096,Warehouse-East,Zone-12,55.81,2026-01-15 20:59:46,2026-01-15 21:44:53,SUCCESS
DEL00249,D090,Warehouse-East,Zone-10,44.36,2025-12-28 02:36:22,2025-12-28 03:32:41,SUCCESS
DEL00250,D033,Warehouse-North,Zone-24,30.77,2025-11-14 18:23:06,2025-11-14 18:47:39,FAILED
DEL00251,D025,Warehouse-North,Zone-24,47.63,2025-12-01 06:33:36,2025-12-01 07:21:29,SUCCESS
DEL00252,D069,Warehouse-South,Zone-07,18.16,2026-02-26 00:03:39,2026-02-26 00:22:16,SUCCESS
DEL00253,D028,Hub-Central,Zone-09,7.08,2026-02-21 10:08:49,2026-02-21 10:11:24,FAILED
DEL00254,D093,Hub-West,Zone-20,6.93,2026-01-23 11:40:26,2026-01-23 11:47:07,SUCCESS
DEL00255,D037,Warehouse-South,Zone-10,79.59,2025-10-20 12:29:08,2025-10-20 13:26:22,SUCCESS
DEL00256,D030,Warehouse-South,Zone-10,40.72,2025-12-10 01:49:39,2025-12-10 02:24:13,SUCCESS
DEL00257,D002,Hub-West,Zone-05,63.08,2026-02-15 11:36:19,2026-02-15 12:21:14,SUCCESS
DEL00258,D036,Warehouse-North,Zone-18,18.55,2025-10-09 20:07:06,2025-10-09 20:24:50,SUCCESS
DEL00259,D038,Warehouse-South,Zone-21,45.49,2026-02-13 10:12:02,2026-02-13 10:43:10,FAILED
DEL00260,D097,Warehouse-North,Zone-28,5.06,2026-01-04 07:39:37,2026-01-04 07:44:58,SUCCESS
DEL00261,D002,Warehouse-East,Zone-16,6.9,2026-01-20 11:19:59,2026-01-20 11:25:55,SUCCESS
DEL00262,D062,Warehouse-East,Zone-06,11.68,2025-12-25 12:44:00,2025-12-25 12:51:57,SUCCESS
DEL00263,D007,Hub-Central,Zone-04,52.39,2025-11-19 00:38:04,2025-11-19 01:22:50,SUCCESS
DEL00264,D009,Hub-Central,Zone-03,60.18,2025-12-17 19:25:55,2025-12-17 20:40:03,SUCCESS
DEL00265,D074,Warehouse-North,Zone-05,52.59,2026-01-31 05:25:46,2026-01-31 06:11:28,SUCCESS
DEL00266,D020,Hub-West,Zone-10,36.06,2026-03-07 12:11:45,2026-03-07 13:01:31,SUCCESS
DEL00267,D011,Warehouse-North,Zone-18,14.37,2025-11-18 04:39:13,2025-11-18 04:49:49,SUCCESS
DEL00268,D098,Hub-West,Zone-20,57.04,2025-12-20 19:30:41,2025-12-20 20:24:24,SUCCESS
DEL00269,D080,Hub-West,Zone-13,28.86,2025-11-13 19:46:41,2025-11-13 20:12:29,FAILED
DEL00270,D058,Hub-Central,Zone-10,41.18,2026-03-26 09:56:14,2026-03-26 10:43:24,SUCCESS
DEL00271,D076,Warehouse-East,Zone-19,36.5,2025-12-23 06:29:30,2025-12-23 07:06:17,SUCCESS
DEL00272,D080,Hub-West,Zone-24,20.76,2025-10-12 16:41:36,2025-10-12 16:49:48,FAILED
DEL00273,D013,Warehouse-South,Zone-21,38.3,2026-02-26 02:36:45,2026-02-26 03:01:15,FAILED
DEL00274,D028,Warehouse-North,Zone-06,54.23,2025-11-21 09:20:25,2025-11-21 10:15:19,SUCCESS
DEL00275,D031,Hub-West,Zone-03,82.48,2025-11-03 18:01:47,2025-11-03 18:31:59,FAILED
DEL00276,D021,Hub-Central,Zone-15,27.12,2025-10-01 12:28:11,2025-10-01 12:53:20,SUCCESS
DEL00277,D089,Hub-Central,Zone-10,38.78,2026-01-24 07:21:38,2026-01-24 07:51:10,SUCCESS
DEL00278,D005,Warehouse-East,Zone-23,45.01,2025-11-14 22:45:26,2025-11-14 23:20:17,SUCCESS
DEL00279,D037,Hub-Central,Zone-03,42.11,2026-02-14 12:09:34,2026-02-14 12:42:37,SUCCESS
DEL00280,D088,Warehouse-East,Zone-26,20.61,2025-11-15 07:50:01,2025-11-15 08:06:26,SUCCESS
DEL00281,D081,Warehouse-South,Zone-14,12.47,2026-01-23 12:37:07,2026-01-23 12:46:54,SUCCESS
DEL00282,D015,Warehouse-South,Zone-21,7.14,2026-01-14 17:50:40,2026-01-14 17:58:04,SUCCESS
DEL00283,D020,Warehouse-East,Zone-27,24.32,2026-03-26 09:30:15,2026-03-26 09:58:27,SUCCESS
DEL00284,D019,Warehouse-North,Zone-06,17.84,2025-10-14 20:47:38,2025-10-14 21:02:59,SUCCESS
DEL00285,D040,Hub-West,Zone-30,37.91,2026-01-24 13:06:22,2026-01-24 13:36:01,SUCCESS
DEL00286,D037,Warehouse-North,Zone-15,5.19,2025-12-25 06:36:12,2025-12-25 06:41:40,SUCCESS
DEL00287,D089,Hub-Central,Zone-09,25.37,2025-11-29 01:10:03,2025-11-29 01:38:42,SUCCESS
DEL00288,D065,Hub-Central,Zone-15,31.48,2026-01-13 20:29:47,2026-01-13 21:05:58,SUCCESS
DEL00289,D011,Warehouse-North,Zone-29,5.61,2026-01-25 03:03:10,2026-01-25 03:08:10,SUCCESS
DEL00290,D056,Warehouse-East,Zone-20,35.11,2026-02-20 15:10:34,2026-02-20 15:38:18,SUCCESS
DEL00291,D033,Warehouse-North,Zone-08,23.44,2025-10-06 00:32:20,2025-10-06 00:48:03,FAILED
DEL00292,D087,Hub-West,Zone-19,34.4,2026-03-12 07:50:58,2026-03-12 08:29:12,SUCCESS
DEL00293,D003,Warehouse-East,Zone-19,40.87,2026-02-26 12:02:30,2026-02-26 12:54:11,SUCCESS
DEL00294,D006,Warehouse-South,Zone-16,15.39,2026-02-26 04:20:44,2026-02-26 04:33:56,SUCCESS
DEL00295,D067,Hub-Central,Zone-30,17.77,2026-02-04 12:15:15,2026-02-04 12:29:45,SUCCESS
DEL00296,D036,Hub-West,Zone-14,25.35,2025-11-05 05:48:02,2025-11-05 05:57:44,FAILED
DEL00297,D082,Hub-Central,Zone-03,5.73,2026-03-08 02:39:23,2026-03-08 02:41:11,FAILED
DEL00298,D061,Hub-Central,Zone-11,44.93,2025-12-07 13:36:57,2025-12-07 14:18:44,SUCCESS
DEL00299,D042,Warehouse-North,Zone-28,8.55,2026-02-08 03:02:54,2026-02-08 03:09:29,SUCCESS
DEL00300,D021,Hub-Central,Zone-23,27.11,2025-12-04 00:59:47,2025-12-04 01:19:00,SUCCESS
DEL00301,D064,Hub-Central,Zone-27,29.72,2025-11-25 23:11:32,2025-11-25 23:34:52,SUCCESS
DEL00302,D098,Warehouse-North,Zone-15,32.03,2026-01-15 19:38:09,2026-01-15 20:12:30,SUCCESS
DEL00303,D012,Warehouse-East,Zone-11,26.12,2025-12-01 01:45:22,2025-12-01 02:14:27,SUCCESS
DEL00304,D015,Hub-Central,Zone-28,23.3,2026-02-28 00:20:03,2026-02-28 00:43:25,SUCCESS
DEL00305,D066,Warehouse-North,Zone-22,10.25,2026-03-10 04:26:21,2026-03-10 04:36:07,SUCCESS
DEL00306,D070,Hub-Central,Zone-02,,2025-12-29 16:57:56,2025-12-29 17:16:06,SUCCESS
DEL00307,D025,Warehouse-East,Zone-20,43.25,2026-01-09 16:06:09,2026-01-09 16:58:02,SUCCESS
DEL00308,D097,Hub-Central,Zone-25,5.91,2026-01-05 19:08:46,2026-01-05 19:14:06,SUCCESS
DEL00309,D007,Warehouse-East,Zone-18,64.23,2025-11-09 12:39:00,2025-11-09 13:33:54,FAILED
DEL00310,D017,Warehouse-East,Zone-15,13.95,2026-03-30 03:16:06,2026-03-30 03:34:09,SUCCESS
DEL00311,D090,Warehouse-North,Zone-01,84.31,2026-01-03 02:55:14,2026-01-03 04:17:58,SUCCESS
DEL00312,D081,Warehouse-South,Zone-23,54.15,2026-01-27 05:32:51,2026-01-27 06:34:37,SUCCESS
DEL00313,D021,Hub-West,Zone-01,19.22,2025-11-30 08:12:02,2025-11-30 08:33:44,SUCCESS
DEL00314,D071,Warehouse-North,Zone-08,25.78,2025-12-19 05:22:27,2025-12-19 05:50:25,SUCCESS
DEL00315,D015,Warehouse-North,Zone-21,12.15,2025-12-29 14:30:10,2025-12-29 14:38:28,SUCCESS
DEL00316,D020,Warehouse-East,Zone-17,12.33,2026-01-05 18:35:53,2026-01-05 18:49:50,SUCCESS
DEL00317,D091,Hub-Central,Zone-27,63.68,2025-11-23 02:15:08,2025-11-23 03:33:59,SUCCESS
DEL00318,D062,Warehouse-South,Zone-15,13.94,2025-12-31 16:42:13,2025-12-31 16:49:04,FAILED
DEL00319,D071,Hub-Central,Zone-07,30.41,2025-10-29 02:04:49,2025-10-29 02:38:31,SUCCESS
DEL00320,D077,Warehouse-South,Zone-28,14.51,2026-01-07 16:34:27,2026-01-07 16:48:01,SUCCESS
DEL00321,D009,Hub-Central,Zone-11,28.67,2025-11-23 15:24:22,2025-11-23 15:51:56,SUCCESS
DEL00322,D065,Warehouse-North,Zone-10,51.79,2025-11-21 21:06:53,2025-11-21 21:52:29,SUCCESS
DEL00323,D093,Hub-West,Zone-19,28.3,2025-11-27 23:22:15,2025-11-27 23:44:44,SUCCESS
DEL00324,D085,Warehouse-South,Zone-15,17.2,2026-01-04 01:53:21,2026-01-04 02:05:58,FAILED
DEL00325,D069,Warehouse-East,Zone-11,25.6,2026-01-03 01:11:40,2026-01-03 01:30:32,SUCCESS
DEL00326,D071,Hub-West,Zone-13,8.82,2026-02-26 03:14:39,2026-02-26 03:22:31,SUCCESS
DEL00327,D059,Warehouse-South,Zone-23,28.29,2025-12-02 11:35:28,2025-12-02 11:56:10,SUCCESS
DEL00328,D031,Hub-Central,Zone-08,76.69,2026-01-20 00:46:12,2026-01-20 01:38:53,SUCCESS
DEL00329,D100,Warehouse-North,Zone-11,32.14,2025-12-19 18:21:02,2025-12-19 18:46:12,SUCCESS
DEL00330,D096,Hub-Central,Zone-13,14.99,2025-12-31 20:13:44,2025-12-31 20:24:24,SUCCESS
DEL00331,D085,Warehouse-South,Zone-16,17.89,2026-03-03 20:49:19,2026-03-03 21:06:53,SUCCESS
DEL00332,D005,Hub-West,Zone-19,33.69,2025-10-25 12:21:00,2025-10-25 13:03:08,SUCCESS
DEL00333,D043,Warehouse-North,Zone-28,19.24,2026-03-18 21:05:50,2026-03-18 21:23:00,SUCCESS
DEL00334,D057,Hub-West,Zone-30,12.27,2025-10-20 08:41:24,2025-10-20 08:49:31,SUCCESS
DEL00335,D059,Warehouse-South,Zone-14,20.04,2025-10-03 23:31:29,2025-10-03 23:44:22,FAILED
DEL00336,D084,Warehouse-North,Zone-16,25.44,2025-10-30 23:22:31,2025-10-30 23:49:36,SUCCESS
DEL00337,D034,Hub-West,Zone-23,41.99,2025-12-05 17:48:34,2025-12-05 18:15:52,FAILED
DEL00338,D051,Warehouse-North,Zone-28,5.34,2026-02-04 04:27:29,2026-02-04 04:32:57,SUCCESS
DEL00339,D043,Hub-West,Zone-13,23.97,2026-03-15 12:11:54,2026-03-15 12:28:31,SUCCESS
DEL00340,D041,Hub-Central,Zone-28,32.15,2026-01-30 17:05:45,2026-01-30 17:29:41,FAILED
DEL00341,D070,Hub-West,Zone-03,9.4,2025-10-07 23:18:06,2025-10-07 23:22:44,FAILED
DEL00342,D031,Warehouse-East,Zone-08,49.84,2026-01-31 13:25:24,2026-01-31 14:06:49,SUCCESS
DEL00343,D096,Hub-Central,Zone-04,38.66,2025-10-18 13:11:53,2025-10-18 13:50:23,SUCCESS
DEL00344,D098,Warehouse-North,Zone-15,57.33,2026-02-01 01:28:44,2026-02-01 02:41:27,SUCCESS
DEL00345,D022,Warehouse-East,Zone-29,41.3,2026-02-12 18:16:47,2026-02-12 18:50:34,SUCCESS
DEL00346,D004,Warehouse-East,Zone-26,17.22,2025-10-09 22:20:00,2025-10-09 22:37:09,SUCCESS
DEL00347,D008,Warehouse-East,Zone-12,21.43,2025-11-26 23:11:34,2025-11-26 23:34:14,SUCCESS
DEL00348,D056,Warehouse-South,Zone-17,15.26,2025-10-29 06:24:15,2025-10-29 06:37:50,SUCCESS
DEL00349,D053,Warehouse-South,Zone-06,31.34,2026-01-18 21:24:57,2026-01-18 21:47:31,SUCCESS
DEL00350,D023,Hub-West,Zone-28,10.96,2025-10-16 08:01:09,2025-10-16 08:13:01,SUCCESS
DEL00351,D049,Warehouse-South,Zone-16,24.93,2026-01-29 08:03:34,2026-01-29 08:24:21,SUCCESS
DEL00352,D075,Warehouse-South,Zone-15,17.31,2025-10-28 18:58:36,2025-10-28 19:17:36,SUCCESS
DEL00353,D082,Hub-Central,Zone-09,26.59,2025-11-19 07:37:12,2025-11-19 08:00:59,SUCCESS
DEL00354,D086,Hub-Central,Zone-29,32.53,2025-10-02 19:47:42,2025-10-02 20:10:07,SUCCESS
DEL00355,D037,Hub-West,Zone-06,55.5,2026-02-09 13:53:44,2026-02-09 14:45:04,SUCCESS
DEL00356,D010,Warehouse-East,Zone-19,45.88,2025-12-25 18:36:35,2025-12-25 19:38:17,SUCCESS
DEL00357,D039,Hub-Central,Zone-23,34.64,2026-02-02 01:40:12,2026-02-02 02:24:37,SUCCESS
DEL00358,D033,Warehouse-East,Zone-07,5.59,2025-12-28 17:00:33,2025-12-28 17:04:14,FAILED
DEL00359,D050,Hub-Central,Zone-04,27.41,2026-03-15 16:49:53,2026-03-15 17:09:20,SUCCESS
DEL00360,D031,Hub-West,Zone-12,74.35,2025-12-14 01:17:11,2025-12-14 02:25:37,SUCCESS
DEL00361,D074,Warehouse-East,Zone-01,28.93,2025-11-27 10:51:54,2025-11-27 11:32:02,SUCCESS
DEL00362,D085,Warehouse-East,Zone-01,33.91,2025-12-16 20:35:18,2025-12-16 21:00:53,SUCCESS
DEL00363,D073,Warehouse-North,Zone-30,54.28,2026-03-17 23:30:22,2026-03-18 00:10:03,SUCCESS
DEL00364,D078,Hub-Central,Zone-27,5.22,2026-02-22 16:45:14,2026-02-22 16:47:27,FAILED
DEL00365,D037,Warehouse-South,Zone-20,10.06,2026-02-28 15:12:53,2026-02-28 15:27:16,SUCCESS
DEL00366,D046,Warehouse-South,Zone-20,48.86,2025-11-12 12:38:06,2025-11-12 13:29:16,SUCCESS
DEL00367,D033,Warehouse-South,Zone-21,18.03,2026-02-09 14:36:40,2026-02-09 14:50:48,SUCCESS
DEL00368,D013,Warehouse-North,Zone-10,25.68,2026-03-25 10:09:59,2026-03-25 10:30:52,SUCCESS
DEL00369,D057,Hub-West,Zone-12,7.02,2025-10-07 11:29:23,2025-10-07 11:35:18,FAILED
DEL00370,D094,Warehouse-North,Zone-30,27.63,2025-10-26 12:25:24,2025-10-26 12:53:39,SUCCESS
DEL00371,D038,Hub-Central,Zone-06,17.84,2025-12-03 10:37:17,2025-12-03 10:43:56,FAILED
DEL00372,D026,Hub-West,Zone-29,38.96,2025-10-26 15:54:33,2025-10-26 16:06:35,FAILED
DEL00373,D047,Hub-West,Zone-30,26.05,2026-01-12 01:57:04,2026-01-12 02:24:04,SUCCESS
DEL00374,D035,Warehouse-South,Zone-09,66.63,2026-03-11 06:16:58,2026-03-11 07:08:49,SUCCESS
DEL00375,D062,Warehouse-East,Zone-24,21.83,2026-03-06 14:30:31,2026-03-06 14:49:13,SUCCESS
DEL00376,D044,Warehouse-North,Zone-15,37.71,2026-03-06 03:59:43,2026-03-06 04:25:24,SUCCESS
DEL00377,D010,Warehouse-South,Zone-28,43.64,2025-10-28 07:58:30,2025-10-28 08:25:31,FAILED
DEL00378,D087,Hub-Central,Zone-28,19.45,2026-02-18 15:05:40,2026-02-18 15:32:03,SUCCESS
DEL00379,D072,Warehouse-North,Zone-26,19.11,2025-12-11 00:38:07,2025-12-11 00:58:01,SUCCESS
DEL00380,D051,Warehouse-East,Zone-18,22.41,2025-10-03 16:51:56,2025-10-03 17:20:20,SUCCESS
DEL00381,D016,Warehouse-East,Zone-22,24.73,2025-12-28 07:27:23,2025-12-28 07:46:02,SUCCESS
DEL00382,D096,Warehouse-East,Zone-19,7.78,2026-02-08 13:20:06,2026-02-08 13:26:36,SUCCESS
DEL00383,D049,Warehouse-East,Zone-04,56.42,2026-03-09 16:44:32,2026-03-09 17:31:10,SUCCESS
DEL00384,D087,Hub-Central,Zone-01,10.23,2025-11-15 09:41:20,2025-11-15 09:55:13,SUCCESS
DEL00385,D080,Hub-West,Zone-11,24.08,2026-03-21 16:49:58,2026-03-21 17:14:44,SUCCESS
DEL00386,D079,Warehouse-North,Zone-21,13.89,2025-11-12 23:38:45,2025-11-12 23:48:51,SUCCESS
DEL00387,D060,Warehouse-East,Zone-21,48.98,2026-03-26 14:03:12,2026-03-26 14:43:47,SUCCESS
DEL00388,D053,Warehouse-South,Zone-02,12.26,2025-10-23 15:44:57,2025-10-23 15:50:58,FAILED
DEL00389,D005,Hub-Central,Zone-04,49.99,2025-11-29 02:26:30,2025-11-29 03:09:17,SUCCESS
DEL00390,D013,Hub-West,Zone-05,24.67,2025-11-15 14:14:50,2025-11-15 14:39:02,SUCCESS
DEL00391,D050,Warehouse-East,Zone-22,25.48,2025-12-28 02:07:59,2025-12-28 02:30:27,SUCCESS
DEL00392,D096,Hub-West,Zone-14,54.2,2026-02-13 05:51:02,2026-02-13 06:40:29,FAILED
DEL00393,D076,Warehouse-South,Zone-29,34.36,2026-02-22 03:13:27,2026-02-22 04:01:34,SUCCESS
DEL00394,D054,Warehouse-North,Zone-27,27.11,2026-02-05 04:09:26,2026-02-05 04:28:40,SUCCESS
DEL00395,D063,Hub-Central,Zone-09,24.33,2026-01-28 13:08:50,2026-01-28 13:26:13,SUCCESS
DEL00396,D005,Warehouse-East,Zone-07,51.7,2026-02-12 00:56:27,2026-02-12 01:57:52,SUCCESS
DEL00397,D057,Warehouse-South,Zone-28,23.61,2025-12-26 08:25:58,2025-12-26 08:44:00,FAILED
DEL00398,D047,Warehouse-East,Zone-18,25.66,2025-10-20 07:01:33,2025-10-20 07:25:50,SUCCESS
DEL00399,D083,Warehouse-North,Zone-13,51.69,2025-12-09 15:32:28,2025-12-09 16:44:13,SUCCESS
DEL00400,D036,Warehouse-North,Zone-28,40.68,2025-11-06 20:34:19,2025-11-06 21:16:14,FAILED
DEL00401,D059,Warehouse-South,Zone-21,9.71,2025-10-18 19:13:44,2025-10-18 19:21:27,SUCCESS
DEL00402,D082,Warehouse-North,Zone-02,33.72,2026-01-24 22:54:06,2026-01-24 23:41:58,SUCCESS
DEL00403,D043,Warehouse-South,Zone-26,7.44,2025-11-17 07:06:47,2025-11-17 07:13:08,SUCCESS
DEL00404,D073,Warehouse-North,Zone-27,44.73,2025-11-09 20:19:38,2025-11-09 20:41:37,FAILED
DEL00405,D098,Warehouse-South,Zone-19,8.52,2026-01-16 14:47:43,2026-01-16 14:57:23,SUCCESS
DEL00406,D028,Warehouse-South,Zone-11,44.26,2026-03-07 21:06:05,2026-03-07 21:45:35,SUCCESS
DEL00407,D100,Hub-West,Zone-01,49.1,2025-10-29 15:39:08,2025-10-29 15:58:41,FAILED
DEL00408,D036,Warehouse-South,Zone-05,6.29,2026-03-16 16:27:44,2026-03-16 16:31:14,FAILED
DEL00409,D070,Warehouse-South,Zone-04,17.58,2025-11-18 16:07:59,2025-11-18 16:14:09,FAILED
DEL00410,D085,Warehouse-North,Zone-05,36.94,2026-03-18 05:56:23,2026-03-18 06:24:59,FAILED
DEL00411,D002,Warehouse-South,Zone-19,19.83,2025-12-09 13:31:48,2025-12-09 13:54:44,SUCCESS
DEL00412,D042,Warehouse-South,Zone-09,23.47,2025-10-04 01:32:42,2025-10-04 02:04:24,SUCCESS
DEL00413,D007,Hub-Central,Zone-17,12.24,2025-10-25 14:44:15,2025-10-25 14:52:22,SUCCESS
DEL00414,D015,Warehouse-North,Zone-16,6.09,2026-02-22 19:03:07,2026-02-22 19:11:22,SUCCESS
DEL00415,D058,Warehouse-East,Zone-17,6.89,2026-03-01 01:49:19,2026-03-01 01:54:34,FAILED
DEL00416,D076,Hub-Central,Zone-17,33.08,2025-10-22 04:13:42,2025-10-22 04:29:22,FAILED
DEL00417,D029,Warehouse-North,Zone-24,30.51,2026-01-28 10:36:20,2026-01-28 10:58:09,SUCCESS
DEL00418,D085,Warehouse-East,Zone-15,42.96,2026-01-10 06:08:19,2026-01-10 06:53:40,SUCCESS
DEL00419,D083,Warehouse-North,Zone-16,60.05,2025-10-07 01:10:21,2025-10-07 01:51:11,SUCCESS
DEL00420,D052,Warehouse-North,Zone-16,35.54,2025-12-22 18:34:44,2025-12-22 18:48:50,FAILED
DEL00421,D092,Hub-Central,Zone-03,27.61,2026-03-26 15:30:47,2026-03-26 15:52:50,SUCCESS
DEL00422,D011,Hub-West,Zone-05,25.87,2025-12-02 13:08:59,2025-12-02 13:35:18,SUCCESS
DEL00423,D009,Warehouse-East,Zone-20,33.22,2025-10-25 12:05:43,2025-10-25 12:31:37,SUCCESS
DEL00424,D082,Hub-West,Zone-23,24.01,2026-01-22 15:59:49,2026-01-22 16:32:05,SUCCESS
DEL00425,D042,Hub-West,Zone-17,33.41,2025-12-13 23:08:35,2025-12-13 23:33:33,SUCCESS
DEL00426,D038,Hub-West,Zone-20,30.16,2025-12-28 02:28:01,2025-12-28 02:59:38,SUCCESS
DEL00427,D056,Warehouse-North,Zone-28,20.27,2025-10-20 06:12:18,2025-10-20 06:20:41,FAILED
DEL00428,D084,Hub-West,Zone-24,19.34,2026-02-04 09:29:29,2026-02-04 09:46:15,SUCCESS
DEL00429,D028,Hub-Central,Zone-29,22.03,2025-12-23 12:16:16,2025-12-23 12:38:11,SUCCESS
DEL00430,D030,Warehouse-East,Zone-27,44.2,2025-12-20 08:30:39,2025-12-20 09:14:25,SUCCESS
DEL00431,D059,Hub-Central,Zone-24,6.68,2025-12-17 10:13:02,2025-12-17 10:16:16,FAILED
DEL00432,D013,Hub-Central,Zone-11,21.03,2025-11-30 16:34:51,2025-11-30 17:04:58,SUCCESS
DEL00433,D086,Warehouse-East,Zone-05,28.88,2025-11-19 11:52:21,2025-11-19 12:19:05,SUCCESS
DEL00434,D088,Hub-Central,Zone-03,41.43,2026-03-29 05:25:19,2026-03-29 05:58:51,SUCCESS
DEL00435,D012,Warehouse-North,Zone-03,12.67,2026-03-11 12:20:16,2026-03-11 12:25:52,FAILED
DEL00436,D056,Warehouse-East,Zone-26,22.88,2025-10-19 18:01:22,2025-10-19 18:23:38,SUCCESS
DEL00437,D017,Warehouse-North,Zone-19,18.95,2026-01-17 00:52:32,2026-01-17 01:05:48,SUCCESS
DEL00438,D072,Warehouse-East,Zone-22,36.38,2026-01-18 01:38:03,2026-01-18 02:29:36,SUCCESS
DEL00439,D016,Warehouse-East,Zone-28,55.17,2025-12-19 18:30:25,2025-12-19 19:16:42,SUCCESS
DEL00440,D086,Hub-Central,Zone-28,30.83,2026-02-23 16:34:40,2026-02-23 17:23:01,SUCCESS
DEL00441,D093,Warehouse-East,Zone-20,74.32,2025-10-10 23:45:21,2025-10-11 00:46:28,SUCCESS
DEL00442,D040,Warehouse-North,Zone-19,41.59,2025-12-08 06:47:24,2025-12-08 07:36:32,SUCCESS
DEL00443,D065,Warehouse-South,Zone-22,27.35,2025-11-11 07:26:04,2025-11-11 07:45:44,SUCCESS
DEL00444,D062,Warehouse-North,Zone-12,18.66,2025-11-13 13:03:24,2025-11-13 13:21:18,SUCCESS
DEL00445,D072,Warehouse-North,Zone-25,54.15,2025-12-11 08:57:31,2025-12-11 09:47:23,SUCCESS
DEL00446,D036,Warehouse-South,Zone-26,8.36,2026-01-20 11:29:59,2026-01-20 11:39:06,SUCCESS
DEL00447,D055,Hub-West,Zone-25,48.6,2026-03-14 02:42:30,2026-03-14 03:22:00,SUCCESS
DEL00448,D080,Hub-West,Zone-01,10.03,2026-01-28 03:27:31,2026-01-28 03:35:35,SUCCESS
DEL00449,D078,Warehouse-East,Zone-01,16.85,2026-03-30 09:50:47,2026-03-30 10:14:25,SUCCESS
DEL00450,D024,Warehouse-East,Zone-30,17.68,2025-11-23 01:31:56,2025-11-23 01:47:50,SUCCESS
DEL00451,D044,Warehouse-North,Zone-06,,2025-12-08 03:53:15,2025-12-08 03:59:05,FAILED
DEL00452,D019,Hub-Central,Zone-03,19.13,2026-01-18 23:14:51,2026-01-18 23:31:26,SUCCESS
DEL00453,D019,Warehouse-North,Zone-03,12.03,2026-02-21 21:09:57,2026-02-21 21:21:46,SUCCESS
DEL00454,D096,Warehouse-South,Zone-13,46.61,2026-01-12 00:13:42,2026-01-12 00:39:19,FAILED
DEL00455,D054,Warehouse-East,Zone-06,11.47,2025-12-28 02:08:33,2025-12-28 02:21:22,SUCCESS
DEL00456,D048,Warehouse-East,Zone-25,27.3,2025-11-30 12:20:07,2025-11-30 12:38:50,SUCCESS
DEL00457,D073,Warehouse-North,Zone-29,54.1,2026-01-24 18:36:15,2026-01-24 19:51:48,SUCCESS
DEL00458,D007,Warehouse-South,Zone-25,14.32,2025-10-31 05:03:17,2025-10-31 05:16:18,SUCCESS
DEL00459,D080,Warehouse-North,Zone-09,14.66,2025-10-10 15:54:36,2025-10-10 16:06:32,SUCCESS
DEL00460,D057,Hub-Central,Zone-16,14.08,2026-02-06 12:51:28,2026-02-06 13:00:44,SUCCESS
DEL00461,D078,Hub-Central,Zone-09,26.84,2025-12-25 20:04:30,2025-12-25 20:40:01,SUCCESS
DEL00462,D028,Hub-West,Zone-04,16.16,2026-02-24 14:17:24,2026-02-24 14:30:17,SUCCESS
DEL00463,D045,Warehouse-North,Zone-10,38.94,2025-12-23 11:32:33,2025-12-23 12:02:39,SUCCESS
DEL00464,D087,Hub-West,Zone-16,15.46,2026-02-09 17:58:30,2026-02-09 18:11:22,SUCCESS
DEL00465,D068,Warehouse-East,Zone-02,21.58,2026-02-07 13:03:47,2026-02-07 13:36:11,SUCCESS
DEL00466,D029,Hub-West,Zone-02,29.47,2025-12-16 18:03:39,2025-12-16 18:37:37,SUCCESS
DEL00467,D001,Warehouse-East,Zone-07,12.38,2025-11-09 16:40:50,2025-11-09 17:00:34,SUCCESS
DEL00468,D099,Warehouse-East,Zone-10,38.96,2025-10-27 15:33:37,2025-10-27 16:14:07,SUCCESS
DEL00469,D042,Warehouse-North,Zone-16,20.41,2025-10-24 07:10:03,2025-10-24 07:30:41,SUCCESS
DEL00470,D096,Warehouse-South,Zone-05,52.37,2025-12-23 14:59:52,2025-12-23 15:38:36,SUCCESS
DEL00471,D049,Warehouse-South,Zone-17,28.8,2026-01-12 10:00:49,2026-01-12 10:43:08,SUCCESS
DEL00472,D072,Warehouse-East,Zone-03,6.9,2026-03-11 19:42:43,2026-03-11 19:47:28,SUCCESS
